country,sampling_id,lon,lat,air_pollutant,iso_code
Germany,SPO.DE_DESN061_PM1_dataGroup1,13.74140,51.06493,PM10,DE
Germany,SPO.DE_DESN061_PM1_dataGroup2,13.74140,51.06493,PM10,DE
Germany,SPO.DE_DESN061_PM2_dataGroup1,13.74140,51.06493,PM2.5,DE
Germany,SPO.DE_DESN061_PM2_dataGroup2,13.74140,51.06493,PM2.5,DE
Germany,SPO.DE_DESN074_PM1_dataGroup1,13.46508,50.65910,PM10,DE
Germany,SPO.DE_DESN074_PM1_dataGroup1,13.46508,50.65910,PM10,DE
Germany,SPO.DE_DESN074_PM1_dataGroup2,13.46508,50.65910,PM10,DE
Germany,SPO.DE_DESN074_PM2_dataGroup1,13.46508,50.65910,PM2.5,DE
Germany,SPO.DE_DESN074_PM2_dataGroup2,13.46508,50.65910,PM2.5,DE
Germany,SPO.DE_DESN075_PM1_dataGroup1,12.13805,50.48614,PM10,DE
Germany,SPO.DE_DESN075_PM1_dataGroup1,12.13805,50.48614,PM10,DE
Germany,SPO.DE_DESN075_PM1_dataGroup2,12.13805,50.48614,PM10,DE
Germany,SPO.DE_DESN075_PM2_dataGroup1,12.13805,50.48614,PM2.5,DE
Germany,SPO.DE_DESN076_PM1_dataGroup1,13.00941,51.30377,PM10,DE
Germany,SPO.DE_DESN076_PM1_dataGroup1,13.00941,51.30377,PM10,DE
Germany,SPO.DE_DESN076_PM1_dataGroup2,13.00941,51.30377,PM10,DE
Germany,SPO.DE_DESN076_PM2_dataGroup1,13.00941,51.30377,PM2.5,DE
Germany,SPO.DE_DESN076_PM2_dataGroup2,13.00941,51.30377,PM2.5,DE
Germany,SPO.DE_DESN077_PM1_dataGroup1,12.33469,51.33587,PM10,DE
Germany,SPO.DE_DESN077_PM1_dataGroup1,12.33469,51.33587,PM10,DE
Germany,SPO.DE_DESN077_PM1_dataGroup2,12.33469,51.33587,PM10,DE
Germany,SPO.DE_DESN079_PM1_dataGroup1,14.74973,51.28536,PM10,DE
Germany,SPO.DE_DESN079_PM1_dataGroup1,14.74973,51.28536,PM10,DE
Germany,SPO.DE_DESN079_PM1_dataGroup2,14.74973,51.28536,PM10,DE
Germany,SPO.DE_DESN079_PM2_dataGroup1,14.74973,51.28536,PM2.5,DE
Germany,SPO.DE_DESN079_PM2_dataGroup2,14.74973,51.28536,PM2.5,DE
Germany,SPO.DE_DESN083_PM1_dataGroup1,12.90337,50.84574,PM10,DE
Germany,SPO.DE_DESN083_PM1_dataGroup1,12.90337,50.84574,PM10,DE
Germany,SPO.DE_DESN083_PM1_dataGroup2,12.90337,50.84574,PM10,DE
Germany,SPO.DE_DESN083_PM2_dataGroup1,12.90337,50.84574,PM2.5,DE
Germany,SPO.DE_DESN083_PM2_dataGroup2,12.90337,50.84574,PM2.5,DE
Germany,SPO.DE_DESN084_PM1_dataGroup1,13.73161,51.02629,PM10,DE
Germany,SPO.DE_DESN084_PM1_dataGroup1,13.73161,51.02629,PM10,DE
Germany,SPO.DE_DESN084_PM1_dataGroup2,13.73161,51.02629,PM10,DE
Germany,SPO.DE_DESN084_PM2_dataGroup1,13.73161,51.02629,PM2.5,DE
Germany,SPO.DE_DESN084_PM2_dataGroup2,13.73161,51.02629,PM2.5,DE
Germany,SPO.DE_DESN091_PM1_dataGroup1,12.48662,50.72041,PM10,DE
Germany,SPO.DE_DESN091_PM1_dataGroup1,12.48662,50.72041,PM10,DE
Germany,SPO.DE_DESN091_PM1_dataGroup2,12.48662,50.72041,PM10,DE
Germany,SPO.DE_DESN091_PM2_dataGroup1,12.48662,50.72041,PM2.5,DE
Germany,SPO.DE_DESN092_PM1_dataGroup1,13.73021,51.03611,PM10,DE
Germany,SPO.DE_DESN092_PM1_dataGroup1,13.73021,51.03611,PM10,DE
Germany,SPO.DE_DESN092_PM1_dataGroup2,13.73021,51.03611,PM10,DE
Germany,SPO.DE_DESN092_PM2_dataGroup1,13.73021,51.03611,PM2.5,DE
Germany,SPO.DE_DESN092_PM2_dataGroup2,13.73021,51.03611,PM2.5,DE
Germany,SPO.DE_DESN093_PM1_dataGroup1,12.21111,50.60814,PM10,DE
Germany,SPO.DE_DESN093_PM1_dataGroup1,12.21111,50.60814,PM10,DE
Germany,SPO.DE_DESN093_PM1_dataGroup2,12.21111,50.60814,PM10,DE
Germany,SPO.DE_DESN093_PM2_dataGroup1,12.21111,50.60814,PM2.5,DE
Germany,SPO.DE_DESN104_PM1_dataGroup2,12.95937,50.85519,PM10,DE
Germany,SPO.DE_DESN130_PM1_dataGroup1,13.13220,51.35258,PM10,DE
Germany,SPO.DE_DESN130_PM1_dataGroup2,13.13220,51.35258,PM10,DE
Germany,SPO.DE_DESN130_PM2_dataGroup1,13.13220,51.35258,PM2.5,DE
Germany,SPO.DE_DESN130_PM2_dataGroup2,13.13220,51.35258,PM2.5,DE
Germany,SPO.DE_DEST002_PM1_dataGroup1,11.86476,52.26835,PM10,DE
Germany,SPO.DE_DEST002_PM1_dataGroup1,11.86476,52.26835,PM10,DE
Germany,SPO.DE_DEST002_PM1_dataGroup2,11.86476,52.26835,PM10,DE
Germany,SPO.DE_DEST002_PM1_dataGroup2,11.86476,52.26835,PM10,DE
Germany,SPO.DE_DEST002_PM2_dataGroup1,11.86476,52.26835,PM2.5,DE
Germany,SPO.DE_DEST002_PM2_dataGroup1,11.86476,52.26835,PM2.5,DE
Germany,SPO.DE_DEST011_PM1_dataGroup1,10.79014,51.83938,PM10,DE
Germany,SPO.DE_DEST011_PM1_dataGroup1,10.79014,51.83938,PM10,DE
Germany,SPO.DE_DEST011_PM1_dataGroup1,10.79014,51.83938,PM10,DE
Germany,SPO.DE_DEST011_PM2_dataGroup1,10.79014,51.83938,PM2.5,DE
Germany,SPO.DE_DEST015_PM1_dataGroup1,12.30287,51.65117,PM10,DE
Germany,SPO.DE_DEST015_PM1_dataGroup1,12.30287,51.65117,PM10,DE
Germany,SPO.DE_DEST015_PM2_dataGroup1,12.30287,51.65117,PM2.5,DE
Germany,SPO.DE_DEST028_PM1_dataGroup1,12.14132,51.05456,PM10,DE
Germany,SPO.DE_DEST029_PM1_dataGroup1,11.73896,51.80353,PM10,DE
Germany,SPO.DE_DEST029_PM1_dataGroup1,11.73896,51.80353,PM10,DE
Germany,SPO.DE_DEST029_PM2_dataGroup1,11.73896,51.80353,PM2.5,DE
Germany,SPO.DE_DEST044_PM1_dataGroup1,11.05744,51.89698,PM10,DE
Germany,SPO.DE_DEST044_PM1_dataGroup1,11.05744,51.89698,PM10,DE
Germany,SPO.DE_DEST044_PM2_dataGroup1,11.05744,51.89698,PM2.5,DE
Germany,SPO.DE_DEST044_PM2_dataGroup1,11.05744,51.89698,PM2.5,DE
Germany,SPO.DE_DEST050_PM1_dataGroup1,11.97906,51.49619,PM10,DE
Germany,SPO.DE_DEST050_PM2_dataGroup1,11.97906,51.49619,PM2.5,DE
Germany,SPO.DE_DEST057_PM1_dataGroup1,11.64259,52.10337,PM10,DE
Germany,SPO.DE_DEST063_PM1_dataGroup1,11.86436,52.59848,PM10,DE
Germany,SPO.DE_DEST066_PM1_dataGroup1,12.66366,51.87085,PM10,DE
Germany,SPO.DE_DEST066_PM1_dataGroup1,12.66366,51.87085,PM10,DE
Germany,SPO.DE_DEST066_PM2_dataGroup1,12.66366,51.87085,PM2.5,DE
Germany,SPO.DE_DEST068_PM1_dataGroup1,12.38908,51.62938,PM10,DE
Germany,SPO.DE_DEST075_PM1_dataGroup1,11.98341,51.47516,PM10,DE
Germany,SPO.DE_DEST075_PM1_dataGroup2,11.98341,51.47516,PM10,DE
Germany,SPO.DE_DEST075_PM1_dataGroup2,11.98341,51.47516,PM10,DE
Germany,SPO.DE_DEST075_PM2_dataGroup1,11.98341,51.47516,PM2.5,DE
Germany,SPO.DE_DEST076_PM1_dataGroup2,11.62337,52.13202,PM10,DE
Germany,SPO.DE_DEST077_PM1_dataGroup1,11.61146,52.12790,PM10,DE
Germany,SPO.DE_DEST077_PM2_dataGroup1,11.61146,52.12790,PM2.5,DE
Germany,SPO.DE_DEST081_PM1_dataGroup1,11.97442,51.20175,PM10,DE
Germany,SPO.DE_DEST089_PM1_dataGroup1,11.17233,52.59314,PM10,DE
Germany,SPO.DE_DEST089_PM1_dataGroup1,11.17233,52.59314,PM10,DE
Germany,SPO.DE_DEST089_PM2_dataGroup1,11.17233,52.59314,PM2.5,DE
Germany,SPO.DE_DEST090_PM1_dataGroup1,12.03214,51.32136,PM10,DE
Germany,SPO.DE_DEST091_PM1_dataGroup1,12.24476,51.84058,PM10,DE
Germany,SPO.DE_DEST092_PM1_dataGroup1,12.59827,51.86747,PM10,DE
Germany,SPO.DE_DEST092_PM1_dataGroup1,12.59827,51.86747,PM10,DE
Germany,SPO.DE_DEST092_PM1_dataGroup2,12.59827,51.86747,PM10,DE
Germany,SPO.DE_DEST092_PM1_dataGroup2,12.59827,51.86747,PM10,DE
Germany,SPO.DE_DEST092_PM2_dataGroup1,12.59827,51.86747,PM2.5,DE
Germany,SPO.DE_DEST095_PM1_dataGroup1,11.44947,51.75952,PM10,DE
Germany,SPO.DE_DEST095_PM1_dataGroup2,11.44947,51.75952,PM10,DE
Germany,SPO.DE_DEST095_PM1_dataGroup2,11.44947,51.75952,PM10,DE
Germany,SPO.DE_DEST097_PM1_dataGroup1,11.51195,51.62594,PM10,DE
Germany,SPO.DE_DEST098_PM1_dataGroup1,11.04339,51.66243,PM10,DE
Germany,SPO.DE_DEST098_PM1_dataGroup1,11.04339,51.66243,PM10,DE
Germany,SPO.DE_DEST098_PM2_dataGroup1,11.04339,51.66243,PM2.5,DE
Germany,SPO.DE_DEST098_PM2_dataGroup1,11.04339,51.66243,PM2.5,DE
Germany,SPO.DE_DEST099_PM1_dataGroup1,11.63116,52.13120,PM10,DE
Germany,SPO.DE_DEST099_PM1_dataGroup2,11.63116,52.13120,PM10,DE
Germany,SPO.DE_DEST099_PM2_dataGroup2,11.63116,52.13120,PM2.5,DE
Germany,SPO.DE_DEST099_PM2_dataGroup2,11.63116,52.13120,PM2.5,DE
Germany,SPO.DE_DEST101_PM1_dataGroup2,11.05595,51.88954,PM10,DE
Germany,SPO.DE_DEST101_PM1_dataGroup2,11.05595,51.88954,PM10,DE
Germany,SPO.DE_DEST102_PM1_dataGroup1,11.98131,51.49476,PM10,DE
Germany,SPO.DE_DEST102_PM1_dataGroup1,11.98131,51.49476,PM10,DE
Germany,SPO.DE_DEST102_PM1_dataGroup2,11.98131,51.49476,PM10,DE
Germany,SPO.DE_DEST102_PM1_dataGroup2,11.98131,51.49476,PM10,DE
Germany,SPO.DE_DEST102_PM2_dataGroup1,11.98131,51.49476,PM2.5,DE
Germany,SPO.DE_DEST102_PM2_dataGroup2,11.98131,51.49476,PM2.5,DE
Germany,SPO.DE_DEST103_PM1_dataGroup1,11.63267,52.12076,PM10,DE
Germany,SPO.DE_DEST103_PM1_dataGroup1,11.63267,52.12076,PM10,DE
Germany,SPO.DE_DEST103_PM2_dataGroup1,11.63267,52.12076,PM2.5,DE
Germany,SPO.DE_DEST103_PM2_dataGroup2,11.63267,52.12076,PM2.5,DE
Germany,SPO.DE_DEST104_PM1_dataGroup1,11.89141,51.83731,PM10,DE
Germany,SPO.DE_DEST104_PM1_dataGroup1,11.89141,51.83731,PM10,DE
Germany,SPO.DE_DEST104_PM1_dataGroup2,11.89141,51.83731,PM10,DE
Germany,SPO.DE_DEST104_PM1_dataGroup2,11.89141,51.83731,PM10,DE
Germany,SPO.DE_DEST104_PM2_dataGroup1,11.89141,51.83731,PM2.5,DE
Germany,SPO.DE_DEST104_PM2_dataGroup1,11.89141,51.83731,PM2.5,DE
Germany,SPO.DE_DEST105_PM1_dataGroup1,11.85027,52.60206,PM10,DE
Germany,SPO.DE_DEST105_PM1_dataGroup1,11.85027,52.60206,PM10,DE
Germany,SPO.DE_DEST106_PM1_dataGroup1,11.09108,51.45607,PM10,DE
Germany,SPO.DE_DEST108_PM1_dataGroup1,11.96096,51.19725,PM10,DE
Germany,SPO.DE_DEST108_PM2_dataGroup1,11.96096,51.19725,PM2.5,DE
Germany,SPO.DE_DEST112_PM1_dataGroup1,11.63192,52.13174,PM10,DE
Germany,SPO.DE_DEST112_PM1_dataGroup2,11.63192,52.13174,PM10,DE
Germany,SPO.DE_DEST112_PM2_dataGroup1,11.63192,52.13174,PM2.5,DE
Germany,SPO.DE_DEST112_PM2_dataGroup2,11.63192,52.13174,PM2.5,DE
Germany,SPO.DE_DEST133_PM1_dataGroup1,11.98385,51.47578,PM10,DE
Germany,SPO.DE_DEST133_PM1_dataGroup1,11.98385,51.47578,PM10,DE
Germany,SPO.DE_DEST133_PM1_dataGroup2,11.98385,51.47578,PM10,DE
Germany,SPO.DE_DEST133_PM2_dataGroup1,11.98385,51.47578,PM2.5,DE
Germany,SPO.DE_DEST133_PM2_dataGroup1,11.98385,51.47578,PM2.5,DE
Germany,SPO.DE_DEST134_PM1_dataGroup1,12.23869,51.88576,PM10,DE
Germany,SPO.DE_DEST134_PM2_dataGroup1,12.23869,51.88576,PM2.5,DE
Germany,SPO.DE_DETH005_PM1_dataGroup1,11.36888,50.65118,PM10,DE
Germany,SPO.DE_DETH005_PM1_dataGroup1,11.36888,50.65118,PM10,DE
Germany,SPO.DE_DETH005_PM1_dataGroup1,11.36888,50.65118,PM10,DE
Germany,SPO.DE_DETH005_PM2_dataGroup1,11.36888,50.65118,PM2.5,DE
Germany,SPO.DE_DETH009_PM1_dataGroup1,12.07490,50.87792,PM10,DE
Germany,SPO.DE_DETH009_PM1_dataGroup1,12.07490,50.87792,PM10,DE
Germany,SPO.DE_DETH009_PM2_dataGroup1,12.07490,50.87792,PM2.5,DE
Germany,SPO.DE_DETH011_PM1_dataGroup1,12.43762,50.98776,PM10,DE
Germany,SPO.DE_DETH011_PM1_dataGroup1,12.43762,50.98776,PM10,DE
Germany,SPO.DE_DETH011_PM1_dataGroup1,12.43762,50.98776,PM10,DE
Germany,SPO.DE_DETH011_PM2_dataGroup1,12.43762,50.98776,PM2.5,DE
Germany,SPO.DE_DETH013_PM1_dataGroup1,10.31724,50.97829,PM10,DE
Germany,SPO.DE_DETH013_PM2_dataGroup1,10.31724,50.97829,PM2.5,DE
Germany,SPO.DE_DETH018_PM1_dataGroup1,10.79140,51.49719,PM10,DE
Germany,SPO.DE_DETH018_PM1_dataGroup1,10.79140,51.49719,PM10,DE
Germany,SPO.DE_DETH018_PM1_dataGroup1,10.79140,51.49719,PM10,DE
Germany,SPO.DE_DETH018_PM2_dataGroup1,10.79140,51.49719,PM2.5,DE
Germany,SPO.DE_DETH020_PM1_dataGroup1,11.03792,50.97946,PM10,DE
Germany,SPO.DE_DETH020_PM1_dataGroup1,11.03792,50.97946,PM10,DE
Germany,SPO.DE_DETH020_PM2_dataGroup1,11.03792,50.97946,PM2.5,DE
Germany,SPO.DE_DETH020_PM2_dataGroup1,11.03792,50.97946,PM2.5,DE
Germany,SPO.DE_DETH020_PM2_dataGroup1,11.03792,50.97946,PM2.5,DE
Germany,SPO.DE_DETH026_PM1_dataGroup1,10.37530,50.56175,PM10,DE
Germany,SPO.DE_DETH026_PM1_dataGroup1,10.37530,50.56175,PM10,DE
Germany,SPO.DE_DETH026_PM2_dataGroup1,10.37530,50.56175,PM2.5,DE
Germany,SPO.DE_DETH027_PM1_dataGroup1,11.13459,50.49995,PM10,DE
Germany,SPO.DE_DETH027_PM1_dataGroup1,11.13459,50.49995,PM10,DE
Germany,SPO.DE_DETH027_PM2_dataGroup1,11.13459,50.49995,PM2.5,DE
Germany,SPO.DE_DETH036_PM1_dataGroup1,12.20520,50.65586,PM10,DE
Germany,SPO.DE_DETH036_PM1_dataGroup1,12.20520,50.65586,PM10,DE
Germany,SPO.DE_DETH036_PM1_dataGroup1,12.20520,50.65586,PM10,DE
Germany,SPO.DE_DETH036_PM2_dataGroup1,12.20520,50.65586,PM2.5,DE
Germany,SPO.DE_DETH036_PM2_dataGroup1,12.20520,50.65586,PM2.5,DE
Germany,SPO.DE_DETH036_PM2_dataGroup1,12.20520,50.65586,PM2.5,DE
Germany,SPO.DE_DETH040_PM1_dataGroup2,10.78714,50.61918,PM10,DE
Germany,SPO.DE_DETH040_PM2_dataGroup2,10.78714,50.61918,PM2.5,DE
Germany,SPO.DE_DETH041_PM1_dataGroup1,11.59706,50.93351,PM10,DE
Germany,SPO.DE_DETH041_PM1_dataGroup1,11.59706,50.93351,PM10,DE
Germany,SPO.DE_DETH041_PM1_dataGroup1,11.59706,50.93351,PM10,DE
Germany,SPO.DE_DETH041_PM2_dataGroup1,11.59706,50.93351,PM2.5,DE
Germany,SPO.DE_DETH042_PM1_dataGroup1,10.86719,51.33333,PM10,DE
Germany,SPO.DE_DETH042_PM1_dataGroup1,10.86719,51.33333,PM10,DE
Germany,SPO.DE_DETH042_PM1_dataGroup1,10.86719,51.33333,PM10,DE
Germany,SPO.DE_DETH042_PM2_dataGroup1,10.86719,51.33333,PM2.5,DE
Germany,SPO.DE_DETH042_PM2_dataGroup2,10.86719,51.33333,PM2.5,DE
Germany,SPO.DE_DETH042_PM2_dataGroup3,10.86719,51.33333,PM2.5,DE
Germany,SPO.DE_DETH043_PM1_dataGroup1,11.01935,50.98487,PM10,DE
Germany,SPO.DE_DETH043_PM1_dataGroup1,11.01935,50.98487,PM10,DE
Germany,SPO.DE_DETH043_PM1_dataGroup3,11.01935,50.98487,PM10,DE
Germany,SPO.DE_DETH043_PM2_dataGroup1,11.01935,50.98487,PM2.5,DE
Germany,SPO.DE_DETH060_PM1_dataGroup1,10.66864,50.65324,PM10,DE
Germany,SPO.DE_DETH060_PM1_dataGroup1,10.66864,50.65324,PM10,DE
Germany,SPO.DE_DETH060_PM2_dataGroup1,10.66864,50.65324,PM2.5,DE
Germany,SPO.DE_DETH060_PM2_dataGroup1,10.66864,50.65324,PM2.5,DE
Germany,SPO.DE_DETH061_PM1_dataGroup1,11.66123,50.79162,PM10,DE
Germany,SPO.DE_DETH061_PM1_dataGroup1,11.66123,50.79162,PM10,DE
Germany,SPO.DE_DETH061_PM1_dataGroup1,11.66123,50.79162,PM10,DE
Germany,SPO.DE_DETH061_PM2_dataGroup1,11.66123,50.79162,PM2.5,DE
Germany,SPO.DE_DETH061_PM2_dataGroup3,11.66123,50.79162,PM2.5,DE
Germany,SPO.DE_DETH072_PM1_dataGroup1,10.69309,50.61153,PM10,DE
Germany,SPO.DE_DETH072_PM1_dataGroup1,10.69309,50.61153,PM10,DE
Germany,SPO.DE_DETH072_PM1_dataGroup1,10.69309,50.61153,PM10,DE
Germany,SPO.DE_DETH072_PM2_dataGroup1,10.69309,50.61153,PM2.5,DE
Germany,SPO.DE_DETH081_PM1_dataGroup1,11.01045,50.97233,PM10,DE
Germany,SPO.DE_DETH081_PM1_dataGroup1,11.01045,50.97233,PM10,DE
Germany,SPO.DE_DETH081_PM2_dataGroup1,11.01045,50.97233,PM2.5,DE
Germany,SPO.DE_DETH081_PM2_dataGroup1,11.01045,50.97233,PM2.5,DE
Germany,SPO.DE_DETH082_PM1_dataGroup2,11.58978,50.93637,PM10,DE
Germany,SPO.DE_DETH083_PM1_dataGroup1,11.32607,50.97746,PM10,DE
Germany,SPO.DE_DETH083_PM1_dataGroup1,11.32607,50.97746,PM10,DE
Germany,SPO.DE_DETH083_PM1_dataGroup2,11.32607,50.97746,PM10,DE
Germany,SPO.DE_DETH083_PM2_dataGroup1,11.32607,50.97746,PM2.5,DE
Germany,SPO.DE_DETH083_PM2_dataGroup1,11.32607,50.97746,PM2.5,DE
Germany,SPO.DE_DETH084_PM1_dataGroup1,11.32579,50.98328,PM10,DE
Germany,SPO.DE_DETH084_PM1_dataGroup1,11.32579,50.98328,PM10,DE
Germany,SPO.DE_DETH091_PM1_dataGroup1,10.44843,51.20523,PM10,DE
Germany,SPO.DE_DETH091_PM1_dataGroup1,10.44843,51.20523,PM10,DE
Germany,SPO.DE_DETH091_PM1_dataGroup1,10.44843,51.20523,PM10,DE
Germany,SPO.DE_DETH091_PM2_dataGroup1,10.44843,51.20523,PM2.5,DE
Germany,SPO.DE_DETH093_PM1_dataGroup1,11.32102,50.98219,PM10,DE
Germany,SPO.DE_DETH093_PM1_dataGroup1,11.32102,50.98219,PM10,DE
Germany,SPO.DE_DETH093_PM1_dataGroup1,11.32102,50.98219,PM10,DE
Germany,SPO.DE_DETH093_PM2_dataGroup1,11.32102,50.98219,PM2.5,DE
Germany,SPO.DE_DETH094_PM1_dataGroup1,10.46584,51.20853,PM10,DE
Germany,SPO.DE_DETH094_PM1_dataGroup1,10.46584,51.20853,PM10,DE
Germany,SPO.DE_DETH095_PM1_dataGroup1,10.45100,51.20794,PM10,DE
Germany,SPO.DE_DETH095_PM1_dataGroup1,10.45100,51.20794,PM10,DE
Germany,SPO.DE_DETH095_PM1_dataGroup1,10.45100,51.20794,PM10,DE
Germany,SPO.DE_DETH095_PM2_dataGroup1,10.45100,51.20794,PM2.5,DE
Germany,SPO.DE_DETH096_PM1_dataGroup1,11.12073,51.16808,PM10,DE
Germany,SPO.DE_DETH117_PM1_dataGroup1,11.05658,50.99313,PM10,DE
Germany,SPO.DE_DETH117_PM1_dataGroup1,11.05658,50.99313,PM10,DE
Germany,SPO.DE_DETH117_PM2_dataGroup1,11.05658,50.99313,PM2.5,DE
Germany,SPO.DE_DEUB001_PM1_dataGroup1,8.30802,54.92313,PM10,DE
Germany,SPO.DE_DEUB001_PM1_dataGroup1,8.30802,54.92313,PM10,DE
Germany,SPO.DE_DEUB001_PM1_dataGroup1,8.30802,54.92313,PM10,DE
Germany,SPO.DE_DEUB001_PM1_dataGroup2,8.30802,54.92313,PM10,DE
Germany,SPO.DE_DEUB001_PM2_dataGroup1,8.30802,54.92313,PM2.5,DE
Germany,SPO.DE_DEUB004_PM1_dataGroup1,7.90398,47.91287,PM10,DE
Germany,SPO.DE_DEUB004_PM1_dataGroup1,7.90398,47.91287,PM10,DE
Germany,SPO.DE_DEUB004_PM1_dataGroup1,7.90398,47.91287,PM10,DE
Germany,SPO.DE_DEUB004_PM1_dataGroup2,7.90398,47.91287,PM10,DE
Germany,SPO.DE_DEUB004_PM2_dataGroup1,7.90398,47.91287,PM2.5,DE
Germany,SPO.DE_DEUB004_PM2_dataGroup2,7.90398,47.91287,PM2.5,DE
Germany,SPO.DE_DEUB004_PM2_dataGroup3,7.90398,47.91287,PM2.5,DE
Germany,SPO.DE_DEUB005_PM0_dataGroup2,10.75613,52.80088,PM1,DE
Germany,SPO.DE_DEUB005_PM1_dataGroup1,10.75613,52.80088,PM10,DE
Germany,SPO.DE_DEUB005_PM1_dataGroup1,10.75613,52.80088,PM10,DE
Germany,SPO.DE_DEUB005_PM1_dataGroup1,10.75613,52.80088,PM10,DE
Germany,SPO.DE_DEUB005_PM1_dataGroup2,10.75613,52.80088,PM10,DE
Germany,SPO.DE_DEUB005_PM2_dataGroup1,10.75613,52.80088,PM2.5,DE
Germany,SPO.DE_DEUB005_PM2_dataGroup1,10.75613,52.80088,PM2.5,DE
Germany,SPO.DE_DEUB005_PM2_dataGroup2,10.75613,52.80088,PM2.5,DE
Germany,SPO.DE_DEUB005_PM2_dataGroup3,10.75613,52.80088,PM2.5,DE
Germany,SPO.DE_DEUB028_PM1_dataGroup1,12.72496,54.43684,PM10,DE
Germany,SPO.DE_DEUB028_PM1_dataGroup1,12.72496,54.43684,PM10,DE
Germany,SPO.DE_DEUB028_PM1_dataGroup1,12.72496,54.43684,PM10,DE
Germany,SPO.DE_DEUB028_PM1_dataGroup2,12.72496,54.43684,PM10,DE
Germany,SPO.DE_DEUB028_PM2_dataGroup1,12.72496,54.43684,PM2.5,DE
Germany,SPO.DE_DEUB029_PM1_dataGroup1,10.76939,50.65455,PM10,DE
Germany,SPO.DE_DEUB029_PM1_dataGroup1,10.76939,50.65455,PM10,DE
Germany,SPO.DE_DEUB029_PM1_dataGroup1,10.76939,50.65455,PM10,DE
Germany,SPO.DE_DEUB029_PM1_dataGroup2,10.76939,50.65455,PM10,DE
Germany,SPO.DE_DEUB029_PM2_dataGroup1,10.76939,50.65455,PM2.5,DE
Germany,SPO.DE_DEUB029_PM2_dataGroup2,10.76939,50.65455,PM2.5,DE
Germany,SPO.DE_DEUB029_PM2_dataGroup3,10.76939,50.65455,PM2.5,DE
Germany,SPO.DE_DEUB030_PM1_dataGroup1,13.03228,53.14234,PM10,DE
Germany,SPO.DE_DEUB030_PM1_dataGroup1,13.03228,53.14234,PM10,DE
Germany,SPO.DE_DEUB030_PM1_dataGroup1,13.03228,53.14234,PM10,DE
Germany,SPO.DE_DEUB030_PM1_dataGroup2,13.03228,53.14234,PM10,DE
Germany,SPO.DE_DEUB030_PM2_dataGroup1,13.03228,53.14234,PM2.5,DE
Germany,SPO.DE_DEUB030_PM2_dataGroup2,13.03228,53.14234,PM2.5,DE
Germany,SPO.DE_DEUB030_PM2_dataGroup3,13.03228,53.14234,PM2.5,DE
Germany,SPO.DE_DEUB044_PM1_dataGroup1,10.98066,47.41444,PM10,DE
Germany,SPO.DE_DEUB044_PM1_dataGroup2,10.98066,47.41444,PM10,DE
Denmark,SPO-DK0012R_00005_101,12.08890,55.69420,PM10,DK
Denmark,SPO-DK0012R_00005_101,12.08890,55.69420,PM10,DK
Denmark,SPO-DK0012R_00005_102,12.08890,55.69420,PM10,DK
Denmark,SPO-DK0012R_06001_100,12.08890,55.69420,PM2.5,DK
Denmark,SPO-DK0012R_06001_100,12.08890,55.69420,PM2.5,DK
Denmark,SPO-DK0012R_06001_101,12.08890,55.69420,PM2.5,DK
Denmark,SPO-DK0012R_06001_101,12.08890,55.69420,PM2.5,DK
Denmark,SPO-DK0012R_06001_103,12.08890,55.69420,PM2.5,DK
Denmark,SPO-DK0021A_00005_101,9.91751,57.05222,PM10,DK
Denmark,SPO-DK0021A_06001_100,9.91751,57.05222,PM2.5,DK
Denmark,SPO-DK0030A_00005_103,12.55334,55.69833,PM10,DK
Denmark,SPO-DK0030A_00005_103,12.55334,55.69833,PM10,DK
Denmark,SPO-DK0030A_00005_105,12.55334,55.69833,PM10,DK
Denmark,SPO-DK0030A_06001_101,12.55334,55.69833,PM2.5,DK
Denmark,SPO-DK0030A_06001_101,12.55334,55.69833,PM2.5,DK
Denmark,SPO-DK0030A_06001_101,12.55334,55.69833,PM2.5,DK
Denmark,SPO-DK0030A_06001_101,12.55334,55.69833,PM2.5,DK
Denmark,SPO-DK0030A_06001_101,12.55334,55.69833,PM2.5,DK
Denmark,SPO-DK0030A_06001_104,12.55334,55.69833,PM2.5,DK
Denmark,SPO-DK0031A_00005_101,10.39380,55.39445,PM10,DK
Denmark,SPO-DK0034A_00005_100,12.57110,55.67430,PM10,DK
Denmark,SPO-DK0034A_00005_100,12.57110,55.67430,PM10,DK
Denmark,SPO-DK0034A_00005_101,12.57110,55.67430,PM10,DK
Denmark,SPO-DK0034A_00005_101,12.57110,55.67430,PM10,DK
Denmark,SPO-DK0034A_00005_103,12.57110,55.67430,PM10,DK
Denmark,SPO-DK0034A_06001_100,12.57110,55.67430,PM2.5,DK
Denmark,SPO-DK0034A_06001_100,12.57110,55.67430,PM2.5,DK
Denmark,SPO-DK0034A_06001_101,12.57110,55.67430,PM2.5,DK
Denmark,SPO-DK0034A_06001_101,12.57110,55.67430,PM2.5,DK
Denmark,SPO-DK0034A_06001_103,12.57110,55.67430,PM2.5,DK
Denmark,SPO-DK0034A_06001_104,12.57110,55.67430,PM2.5,DK
Denmark,SPO-DK0045A_00005_103,12.56140,55.70028,PM10,DK
Denmark,SPO-DK0045A_00005_104,12.56140,55.70028,PM10,DK
Denmark,SPO-DK0045A_06001_100,12.56140,55.70028,PM2.5,DK
